event_id,event_title,event_description,event_link,category_ids,category_titles,occurrence_date,occurrence_type,longitude,latitude,year,month,day,region,country,continent
EONET_8692,"Robinson Rx Wildfire, Washington, Idaho",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8692,wildfires,Wildfires,2024-03-06 15:48:00+00:00,Point,-116.97623,44.52173,2024,3,6,Idaho,United States,North America
EONET_6608,"Range 50B Wildfire, Perry, Mississippi","10 Miles NE of Brooklyn, MS",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6608,wildfires,Wildfires,2024-02-28 21:34:00+00:00,Point,-89.0933,31.143333,2024,2,28,Mississippi,United States,North America
EONET_6598,"MA North Stinnett Wildfire, Hutchinson, Texas",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6598,wildfires,Wildfires,2024-02-26 17:05:00+00:00,Point,-101.484489,35.825155,2024,2,26,Texas,United States,North America
EONET_6597,"Betty&#039;s Way Wildfire, Lincoln, Nebraska",11 miles NE of North Platte,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6597,wildfires,Wildfires,2024-02-26 16:38:00+00:00,Point,-100.57133,41.48738,2024,2,26,Nebraska,United States,North America
EONET_6594,"MA North CIG Wildfire, Moore, Texas",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6594,wildfires,Wildfires,2024-02-26 13:32:00+00:00,Point,-101.729965,35.632396,2024,2,26,Texas,United States,North America
EONET_6585,"Chewalla Creek Wildfire, Marshall, Mississippi","7 Miles NE of Holly Springs, MS",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6585,wildfires,Wildfires,2024-02-20 01:02:00+00:00,Point,-89.31971,34.78923,2024,2,20,Mississippi,United States,North America
EONET_6470,"Lewotobi Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6470,volcanoes,Volcanoes,2023-12-28 00:00:00+00:00,Point,122.775,-8.542,2023,12,28,East Nusa Tenggara,Indonesia,Oceania
EONET_9224,"North Pool Piles RX Wildfire, Mineral, Colorado",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_9224,wildfires,Wildfires,2023-12-12 10:20:00+00:00,Point,-106.738281,37.811634,2023,12,12,Colorado,United States,North America
EONET_6462,"Marapi Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6462,volcanoes,Volcanoes,2023-12-03 00:00:00+00:00,Point,100.474,-0.38,2023,12,3,West Sumatra,Indonesia,Asia
EONET_6452,"Dukono Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6452,volcanoes,Volcanoes,2023-11-07 00:00:00+00:00,Point,127.8783,1.6992,2023,11,7,Maluku Utara,Indonesia,Oceania
EONET_8585,"Fish Creek Wildfire, Greenlee, Arizona","S. of Black river, E of FS Rd 25, W of Fish creek, N. of Hoodoo knoll",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8585,wildfires,Wildfires,2023-10-26 17:21:00+00:00,Point,-109.485626,33.666175,2023,10,26,Arizona,United States,North America
EONET_6448,Iceberg D34,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6448,seaLakeIce,Sea and Lake Ice,2023-10-20 00:00:00+00:00,Point,82.12,-67.18,2023,10,20,Kerguelen,French Southern Territories,Antarctica
EONET_8782,"WATERHOUSE Wildfire, Tuolumne, California",Pinecrest Peak Pinecrest Peak,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8782,wildfires,Wildfires,2023-09-11 15:41:00+00:00,Point,-119.9105,38.224967,2023,9,11,California,United States,North America
EONET_8408,"Air Park Wildfire, Ocean, New Jersey",4.25 miles southeast of Whiting NJ,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8408,wildfires,Wildfires,2023-09-04 15:10:00+00:00,Point,-74.313143,39.916896,2023,9,4,New Jersey,United States,North America
EONET_8583,"Chilcoot Wildfire, Douglas, Oregon","19 miles ENE of Glide, OR",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8583,wildfires,Wildfires,2023-08-25 14:47:00+00:00,Point,-122.735481,43.429829,2023,8,25,Oregon,United States,North America
EONET_8407,"Dragway Wildfire, Camden, New Jersey",Jackson Road and Powerlines near Atco Dragstrip,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8407,wildfires,Wildfires,2023-08-21 15:30:00+00:00,Point,-74.825621,39.786767,2023,8,21,New Jersey,United States,North America
EONET_8573,"Hurdy Gurdy Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8573,wildfires,Wildfires,2023-08-18 14:20:00+00:00,Point,-123.788333,41.788333,2023,8,18,California,United States,North America
EONET_8574,"Prescott Wildfire, Siskiyou, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8574,wildfires,Wildfires,2023-08-17 19:25:00+00:00,Point,-123.674,41.735,2023,8,17,California,United States,North America
EONET_8579,"Corral Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8579,wildfires,Wildfires,2023-08-17 14:40:00+00:00,Point,-123.96,41.9797,2023,8,17,California,United States,North America
EONET_8576,"Marlow Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8576,wildfires,Wildfires,2023-08-17 14:39:00+00:00,Point,-124.267,41.934667,2023,8,17,Oregon,United States,North America
EONET_8884,"2023 SRF Lightning Complex Wildfire, Humboldt, California","Orleans District, Twenty-two miles north of Hoopa, CA",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8884,wildfires,Wildfires,2023-08-17 13:03:00+00:00,Point,-123.6308333,41.37,2023,8,17,California,United States,North America
EONET_8575,"Coon Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8575,wildfires,Wildfires,2023-08-16 09:27:00+00:00,Point,-123.91522,41.788334,2023,8,16,California,United States,North America
EONET_8577,"Blue Creek 2 Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8577,wildfires,Wildfires,2023-08-15 22:05:00+00:00,Point,-123.724444,41.527778,2023,8,15,California,United States,North America
EONET_8582,"Bluff #1 Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8582,wildfires,Wildfires,2023-08-15 22:05:00+00:00,Point,-123.692767,41.432883,2023,8,15,California,United States,North America
EONET_8578,"Holiday Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8578,wildfires,Wildfires,2023-08-15 21:33:00+00:00,Point,-123.8995,41.9485,2023,8,15,California,United States,North America
EONET_8572,"Pilot Wildfire, Humboldt, California",Headwaters of Gouse Creek and South Fork Mountain,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8572,wildfires,Wildfires,2023-08-15 18:41:00+00:00,Point,-123.695,40.6953,2023,8,15,California,United States,North America
EONET_8580,"Diamond Wildfire, Del Norte, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8580,wildfires,Wildfires,2023-08-15 12:55:00+00:00,Point,-123.951946,41.938613,2023,8,15,California,United States,North America
EONET_8567,"Black Feather Wildfire, Rio Arriba, New Mexico",Northwest quadrant of the Jemez Mountains San Pedro Parks Wilderness -Coyote RD,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8567,wildfires,Wildfires,2023-08-05 17:59:00+00:00,Point,-106.804971,36.122497,2023,8,5,New Mexico,United States,North America
EONET_6369,"Ibu Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6369,volcanoes,Volcanoes,2023-06-06 00:00:00+00:00,Point,127.63,1.488,2023,6,6,Maluku Utara,Indonesia,Oceania
EONET_8565,"Cocke County Mill Creek Road Fire Wildfire, Cocke, Tennessee",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8565,wildfires,Wildfires,2023-03-15 10:00:00+00:00,Point,-83.15196667,35.82263333,2023,3,15,Tennessee,United States,North America
EONET_6175,"Stromboli Volcano, Italy",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6175,volcanoes,Volcanoes,2022-08-07 00:00:00+00:00,Point,15.213,38.789,2022,8,7,Sicily,Italy,Europe
EONET_6104,"Aira Volcano, Japan",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6104,volcanoes,Volcanoes,2022-06-27 00:00:00+00:00,Point,130.657,31.593,2022,6,27,Kagoshima,Japan,Asia
EONET_8569,"Fish Wildfire, Greenlee, Arizona","20 miles SW of Alpine, AZ",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8569,wildfires,Wildfires,2022-06-10 18:12:00+00:00,Point,-109.3973,33.63276,2022,6,10,Arizona,United States,North America
EONET_4127,Iceberg B29,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4127,seaLakeIce,Sea and Lake Ice,2019-03-12 00:00:00+00:00,Point,-108.91,-74.54,2019,3,12,Magallanes,Chile,Antarctica
EONET_4127,Iceberg B29,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4127,seaLakeIce,Sea and Lake Ice,2022-06-10 00:00:00+00:00,Point,-109.89,-74.1,2022,6,10,Magallanes,Chile,Antarctica
EONET_4127,Iceberg B29,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4127,seaLakeIce,Sea and Lake Ice,2023-09-08 00:00:00+00:00,Point,-110.72,-73.7,2023,9,8,Magallanes,Chile,Antarctica
EONET_5959,"Great Sitkin Volcano, Andreanof Islands (U.S.)",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5959,volcanoes,Volcanoes,2021-10-19 09:49:45+00:00,Point,-176.13,52.076,2021,10,19,Alaska,United States,Asia
EONET_4140,Iceberg C35,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,seaLakeIce,Sea and Lake Ice,2019-03-13 00:00:00+00:00,Point,148.2,-68.26,2019,3,13,,Antarctica,Antarctica
EONET_4140,Iceberg C35,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,seaLakeIce,Sea and Lake Ice,2021-03-26 00:00:00+00:00,Point,148.24,-67.77,2021,3,26,,Antarctica,Antarctica
EONET_4140,Iceberg C35,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,seaLakeIce,Sea and Lake Ice,2021-06-04 00:00:00+00:00,Point,147.86,-67.33,2021,6,4,,Antarctica,Antarctica
EONET_4140,Iceberg C35,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,seaLakeIce,Sea and Lake Ice,2022-12-16 00:00:00+00:00,Point,146.24,-67.25,2022,12,16,,Antarctica,Antarctica
EONET_4140,Iceberg C35,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,seaLakeIce,Sea and Lake Ice,2022-12-30 00:00:00+00:00,Point,145.35,-66.73,2022,12,30,Tasmania,Australia,Antarctica
EONET_4140,Iceberg C35,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,seaLakeIce,Sea and Lake Ice,2023-01-13 00:00:00+00:00,Point,143.96,-66.51,2023,1,13,Tasmania,Australia,Antarctica
EONET_4140,Iceberg C35,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,seaLakeIce,Sea and Lake Ice,2023-02-10 00:00:00+00:00,Point,142.98,-66.23,2023,2,10,Tasmania,Australia,Antarctica
EONET_5202,"Merapi Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_5202,volcanoes,Volcanoes,2021-01-07 00:00:00+00:00,Point,110.446,-7.54,2021,1,7,Central Java,Indonesia,Oceania
EONET_4624,"Santa Maria Volcano, Guatemala",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4624,volcanoes,Volcanoes,2020-03-18 00:00:00+00:00,Point,-91.552,14.757,2020,3,18,Quetzaltenango,Guatemala,North America
EONET_4561,"Semeru Volcano, Indonesia",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4561,volcanoes,Volcanoes,2020-01-18 00:00:00+00:00,Point,112.922,-8.108,2020,1,18,East Java,Indonesia,Oceania
EONET_15870,"Last Chance/Porcupine RX Prescribed Fire, Sevier, Utah",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15870,wildfires,Wildfires,2025-10-31 18:00:00+00:00,Point,-111.524053,38.655422,2025,10,31,Utah,United States,North America
EONET_15851,Iceberg A23J,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15851,seaLakeIce,Sea and Lake Ice,2025-10-31 00:00:00+00:00,Point,-38.96,-52.21,2025,10,31,,South Georgia and the South Sandwich Islands,South America
EONET_15852,Iceberg C18C,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15852,seaLakeIce,Sea and Lake Ice,2025-10-31 00:00:00+00:00,Point,65.58,-66.89,2025,10,31,Kerguelen,French Southern Territories,Antarctica
EONET_15871,"D2 - Brookbank RX Prescribed Fire, Navajo, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15871,wildfires,Wildfires,2025-10-30 14:00:00+00:00,Point,-110.701332,34.385202,2025,10,30,Arizona,United States,North America
EONET_15843,"NP RX - LITTLE TACOMA STEWARDSHIP Prescribed Fire, Stevens, Washington",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15843,wildfires,Wildfires,2025-10-28 19:07:00+00:00,Point,-117.468684,48.505606,2025,10,28,Washington,United States,North America
EONET_15872,"TON RX - HAILEY STEWARDSHIP Prescribed Fire, Okanogan, Washington",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15872,wildfires,Wildfires,2025-10-27 12:57:00+00:00,Point,-119.309245,48.908821,2025,10,27,Washington,United States,North America
EONET_15866,"3R RX - DRUMMOND A-Z Prescribed Fire, Stevens, Washington",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15866,wildfires,Wildfires,2025-10-27 11:41:00+00:00,Point,-117.533129,48.402056,2025,10,27,Washington,United States,North America
EONET_15831,"Herring Wildfire, Perry, Mississippi","5 Miles SW from Beaumont, MS",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15831,wildfires,Wildfires,2025-10-25 10:45:00+00:00,Point,-88.981,31.093,2025,10,25,Mississippi,United States,North America
EONET_15842,"D7 - Pulp Knoll RX Prescribed Fire, Apache, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15842,wildfires,Wildfires,2025-10-22 13:46:00+00:00,Point,-109.752467,34.168583,2025,10,22,Arizona,United States,North America
EONET_15846,"D7 - Brown Creek RX Prescribed Fire, Apache, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15846,wildfires,Wildfires,2025-10-22 13:46:00+00:00,Point,-109.785583,34.188,2025,10,22,Arizona,United States,North America
EONET_15833,"3R RX - HART A-Z Prescribed Fire, Stevens, Washington",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15833,wildfires,Wildfires,2025-10-22 11:50:00+00:00,Point,-117.575314,48.373081,2025,10,22,Washington,United States,North America
EONET_15820,"Dry Prong Wildfire, Perry, Mississippi","20 Miles N from Wiggins, MS",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15820,wildfires,Wildfires,2025-10-21 17:13:00+00:00,Point,-89.13245,31.15025,2025,10,21,Mississippi,United States,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-21 15:00:00+00:00,Point,-71.7,14.3,2025,10,21,,Aruba,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-21 21:00:00+00:00,Point,-73.0,14.2,2025,10,21,La Guajira,Colombia,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-22 03:00:00+00:00,Point,-74.0,14.2,2025,10,22,La Guajira,Colombia,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-22 09:00:00+00:00,Point,-73.5,14.3,2025,10,22,La Guajira,Colombia,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-22 15:00:00+00:00,Point,-73.6,14.4,2025,10,22,La Guajira,Colombia,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-22 21:00:00+00:00,Point,-74.3,14.4,2025,10,22,Magdalena,Colombia,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-23 03:00:00+00:00,Point,-74.6,14.3,2025,10,23,Magdalena,Colombia,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-23 09:00:00+00:00,Point,-74.9,15.0,2025,10,23,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-23 15:00:00+00:00,Point,-74.9,15.4,2025,10,23,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-23 21:00:00+00:00,Point,-75.5,15.6,2025,10,23,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-24 03:00:00+00:00,Point,-75.5,16.2,2025,10,24,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-24 09:00:00+00:00,Point,-75.5,16.0,2025,10,24,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-24 15:00:00+00:00,Point,-74.6,15.7,2025,10,24,Sud,Haiti,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-24 21:00:00+00:00,Point,-74.3,16.0,2025,10,24,Sud,Haiti,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-25 03:00:00+00:00,Point,-74.9,16.1,2025,10,25,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-25 09:00:00+00:00,Point,-75.0,16.3,2025,10,25,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-25 15:00:00+00:00,Point,-75.1,16.5,2025,10,25,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-25 21:00:00+00:00,Point,-75.5,16.6,2025,10,25,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-26 03:00:00+00:00,Point,-75.9,16.4,2025,10,26,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-26 09:00:00+00:00,Point,-76.3,16.3,2025,10,26,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-26 15:00:00+00:00,Point,-76.6,16.4,2025,10,26,Saint Thomas,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-26 21:00:00+00:00,Point,-77.2,16.4,2025,10,26,Clarendon,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-27 03:00:00+00:00,Point,-77.5,16.3,2025,10,27,Clarendon,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-27 09:00:00+00:00,Point,-77.8,16.4,2025,10,27,Clarendon,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-27 15:00:00+00:00,Point,-78.2,16.4,2025,10,27,St. Elizabeth,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-27 21:00:00+00:00,Point,-78.4,16.7,2025,10,27,St. Elizabeth,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-28 03:00:00+00:00,Point,-78.5,16.6,2025,10,28,St. Elizabeth,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-28 09:00:00+00:00,Point,-78.3,17.2,2025,10,28,St. Elizabeth,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-28 15:00:00+00:00,Point,-77.9,17.9,2025,10,28,St. Elizabeth,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-28 21:00:00+00:00,Point,-77.7,18.5,2025,10,28,Trelawny,Jamaica,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-29 03:00:00+00:00,Point,-76.6,19.3,2025,10,29,Granma,Cuba,North America
EONET_15819,Tropical Storm Melissa,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_15819,severeStorms,Severe Storms,2025-10-29 09:00:00+00:00,Point,-76.1,20.3,2025,10,29,Santiago de Cuba,Cuba,North America
